id_parada,id_data,id_maquina,id_turno,inicio_parada,fim_parada,duracao_min,tipo_parada,categoria,descricao
9055,140,11,2,2024-05-19 14:00:00,2024-05-19 14:49:00,49,Planejada,Setup,Setup de rotina
9056,140,11,2,2024-05-19 16:00:00,2024-05-19 16:25:00,25,Não Planejada,Elétrica,Parada não planejada por elétrica
9057,140,12,1,2024-05-19 06:00:00,2024-05-19 06:47:00,47,Planejada,Limpeza,Limpeza de rotina
9058,140,12,1,2024-05-19 08:00:00,2024-05-19 08:22:00,22,Não Planejada,Elétrica,Parada não planejada por elétrica
9059,140,12,2,2024-05-19 14:00:00,2024-05-19 14:48:00,48,Planejada,Setup,Setup de rotina
9060,140,12,2,2024-05-19 16:00:00,2024-05-19 16:14:00,14,Não Planejada,Falta Material,Parada não planejada por falta material
9061,141,1,1,2024-05-20 06:00:00,2024-05-20 06:52:00,52,Planejada,Setup,Setup de rotina
9062,141,1,1,2024-05-20 08:00:00,2024-05-20 08:46:00,46,Não Planejada,Mecânica,Parada não planejada por mecânica
9063,141,1,2,2024-05-20 14:00:00,2024-05-20 14:32:00,32,Planejada,Limpeza,Limpeza de rotina
9064,141,1,2,2024-05-20 16:00:00,2024-05-20 16:41:00,41,Não Planejada,Mecânica,Parada não planejada por mecânica
9065,141,1,3,2024-05-20 22:00:00,2024-05-20 22:33:00,33,Planejada,Setup,Setup de rotina
9066,141,1,3,2024-05-21 00:00:00,2024-05-21 00:47:00,47,Não Planejada,Mecânica,Parada não planejada por mecânica
9067,141,2,1,2024-05-20 06:00:00,2024-05-20 06:58:00,58,Planejada,Setup,Setup de rotina
9068,141,2,1,2024-05-20 08:00:00,2024-05-20 08:13:00,13,Não Planejada,Mecânica,Parada não planejada por mecânica
9069,141,2,2,2024-05-20 14:00:00,2024-05-20 14:49:00,49,Planejada,Limpeza,Limpeza de rotina
9070,141,2,2,2024-05-20 16:00:00,2024-05-20 16:55:00,55,Não Planejada,Mecânica,Parada não planejada por mecânica
9071,141,2,3,2024-05-20 22:00:00,2024-05-20 22:38:00,38,Planejada,Limpeza,Limpeza de rotina
9072,141,2,3,2024-05-21 00:00:00,2024-05-21 00:30:00,30,Não Planejada,Falta Material,Parada não planejada por falta material
9073,141,3,1,2024-05-20 06:00:00,2024-05-20 06:57:00,57,Planejada,Setup,Setup de rotina
9074,141,3,1,2024-05-20 08:00:00,2024-05-20 08:32:00,32,Não Planejada,Mecânica,Parada não planejada por mecânica
9075,141,3,2,2024-05-20 14:00:00,2024-05-20 14:30:00,30,Planejada,Limpeza,Limpeza de rotina
9076,141,3,2,2024-05-20 16:00:00,2024-05-20 17:14:00,74,Não Planejada,Elétrica,Parada não planejada por elétrica
9077,141,3,3,2024-05-20 22:00:00,2024-05-20 22:40:00,40,Planejada,Setup,Setup de rotina
9078,141,3,3,2024-05-21 00:00:00,2024-05-21 01:25:00,85,Não Planejada,Mecânica,Parada não planejada por mecânica
9079,141,4,1,2024-05-20 06:00:00,2024-05-20 06:46:00,46,Planejada,Limpeza,Limpeza de rotina
9080,141,4,1,2024-05-20 08:00:00,2024-05-20 09:19:00,79,Não Planejada,Elétrica,Parada não planejada por elétrica
9081,141,4,2,2024-05-20 14:00:00,2024-05-20 14:49:00,49,Planejada,Limpeza,Limpeza de rotina
9082,141,4,2,2024-05-20 16:00:00,2024-05-20 16:49:00,49,Não Planejada,Elétrica,Parada não planejada por elétrica
9083,141,4,3,2024-05-20 22:00:00,2024-05-20 22:39:00,39,Planejada,Limpeza,Limpeza de rotina
9084,141,4,3,2024-05-21 00:00:00,2024-05-21 00:44:00,44,Não Planejada,Elétrica,Parada não planejada por elétrica
9085,141,5,1,2024-05-20 06:00:00,2024-05-20 06:48:00,48,Planejada,Limpeza,Limpeza de rotina
9086,141,5,1,2024-05-20 08:00:00,2024-05-20 08:55:00,55,Não Planejada,Falta Material,Parada não planejada por falta material
9087,141,5,2,2024-05-20 14:00:00,2024-05-20 14:50:00,50,Planejada,Setup,Setup de rotina
9088,141,5,2,2024-05-20 16:00:00,2024-05-20 16:16:00,16,Não Planejada,Elétrica,Parada não planejada por elétrica
9089,141,5,3,2024-05-20 22:00:00,2024-05-20 22:37:00,37,Planejada,Setup,Setup de rotina
9090,141,5,3,2024-05-21 00:00:00,2024-05-21 00:28:00,28,Não Planejada,Elétrica,Parada não planejada por elétrica
9091,141,6,1,2024-05-20 06:00:00,2024-05-20 06:37:00,37,Planejada,Reunião,Reunião de rotina
9092,141,6,1,2024-05-20 08:00:00,2024-05-20 08:23:00,23,Não Planejada,Mecânica,Parada não planejada por mecânica
9093,141,6,2,2024-05-20 14:00:00,2024-05-20 14:35:00,35,Planejada,Setup,Setup de rotina
9094,141,6,2,2024-05-20 16:00:00,2024-05-20 16:55:00,55,Não Planejada,Mecânica,Parada não planejada por mecânica
9095,141,6,3,2024-05-20 22:00:00,2024-05-20 22:45:00,45,Planejada,Setup,Setup de rotina
9096,141,6,3,2024-05-21 00:00:00,2024-05-21 00:22:00,22,Não Planejada,Elétrica,Parada não planejada por elétrica
9097,141,7,1,2024-05-20 06:00:00,2024-05-20 06:52:00,52,Planejada,Setup,Setup de rotina
9098,141,7,1,2024-05-20 08:00:00,2024-05-20 08:27:00,27,Não Planejada,Mecânica,Parada não planejada por mecânica
9099,141,7,2,2024-05-20 14:00:00,2024-05-20 14:53:00,53,Planejada,Setup,Setup de rotina
9100,141,7,2,2024-05-20 16:00:00,2024-05-20 16:18:00,18,Não Planejada,Mecânica,Parada não planejada por mecânica
9101,141,7,3,2024-05-20 22:00:00,2024-05-20 22:55:00,55,Planejada,Setup,Setup de rotina
9102,141,7,3,2024-05-21 00:00:00,2024-05-21 00:26:00,26,Não Planejada,Elétrica,Parada não planejada por elétrica
9103,141,8,1,2024-05-20 06:00:00,2024-05-20 06:52:00,52,Planejada,Setup,Setup de rotina
9104,141,8,1,2024-05-20 08:00:00,2024-05-20 08:53:00,53,Não Planejada,Mecânica,Parada não planejada por mecânica
9105,141,8,2,2024-05-20 14:00:00,2024-05-20 14:32:00,32,Planejada,Limpeza,Limpeza de rotina
9106,141,8,2,2024-05-20 16:00:00,2024-05-20 16:43:00,43,Não Planejada,Mecânica,Parada não planejada por mecânica
9107,141,8,3,2024-05-20 22:00:00,2024-05-20 22:47:00,47,Planejada,Setup,Setup de rotina
9108,141,8,3,2024-05-21 00:00:00,2024-05-21 00:19:00,19,Não Planejada,Elétrica,Parada não planejada por elétrica
9109,141,9,1,2024-05-20 06:00:00,2024-05-20 06:54:00,54,Planejada,Setup,Setup de rotina
9110,141,9,1,2024-05-20 08:00:00,2024-05-20 08:19:00,19,Não Planejada,Mecânica,Parada não planejada por mecânica
9111,141,9,2,2024-05-20 14:00:00,2024-05-20 14:36:00,36,Planejada,Setup,Setup de rotina
9112,141,9,2,2024-05-20 16:00:00,2024-05-20 16:58:00,58,Não Planejada,Mecânica,Parada não planejada por mecânica
9113,141,9,3,2024-05-20 22:00:00,2024-05-20 22:48:00,48,Planejada,Setup,Setup de rotina
9114,141,9,3,2024-05-21 00:00:00,2024-05-21 00:30:00,30,Não Planejada,Falta Material,Parada não planejada por falta material
9115,141,10,1,2024-05-20 06:00:00,2024-05-20 06:43:00,43,Planejada,Setup,Setup de rotina
9116,141,10,1,2024-05-20 08:00:00,2024-05-20 09:20:00,80,Não Planejada,Elétrica,Parada não planejada por elétrica
9117,141,10,2,2024-05-20 14:00:00,2024-05-20 14:38:00,38,Planejada,Limpeza,Limpeza de rotina
9118,141,10,2,2024-05-20 16:00:00,2024-05-20 17:15:00,75,Não Planejada,Elétrica,Parada não planejada por elétrica
9119,141,10,3,2024-05-20 22:00:00,2024-05-20 22:30:00,30,Planejada,Setup,Setup de rotina
9120,141,10,3,2024-05-21 00:00:00,2024-05-21 01:19:00,79,Não Planejada,Elétrica,Parada não planejada por elétrica
9121,141,11,1,2024-05-20 06:00:00,2024-05-20 06:53:00,53,Planejada,Setup,Setup de rotina
9122,141,11,1,2024-05-20 08:00:00,2024-05-20 08:49:00,49,Não Planejada,Falta Material,Parada não planejada por falta material
9123,141,11,2,2024-05-20 14:00:00,2024-05-20 14:36:00,36,Planejada,Setup,Setup de rotina
9124,141,11,2,2024-05-20 16:00:00,2024-05-20 16:19:00,19,Não Planejada,Falta Material,Parada não planejada por falta material
9125,141,11,3,2024-05-20 22:00:00,2024-05-20 22:31:00,31,Planejada,Setup,Setup de rotina
9126,141,11,3,2024-05-21 00:00:00,2024-05-21 00:07:00,7,Não Planejada,Falta Material,Parada não planejada por falta material
9127,141,12,1,2024-05-20 06:00:00,2024-05-20 06:57:00,57,Planejada,Setup,Setup de rotina
9128,141,12,1,2024-05-20 08:00:00,2024-05-20 08:42:00,42,Não Planejada,Falta Material,Parada não planejada por falta material
9129,141,12,2,2024-05-20 14:00:00,2024-05-20 14:33:00,33,Planejada,Setup,Setup de rotina
9130,141,12,2,2024-05-20 16:00:00,2024-05-20 16:47:00,47,Não Planejada,Elétrica,Parada não planejada por elétrica
9131,141,12,3,2024-05-20 22:00:00,2024-05-20 22:37:00,37,Planejada,Setup,Setup de rotina
9132,141,12,3,2024-05-21 00:00:00,2024-05-21 00:19:00,19,Não Planejada,Elétrica,Parada não planejada por elétrica
9133,142,1,1,2024-05-21 06:00:00,2024-05-21 06:49:00,49,Planejada,Limpeza,Limpeza de rotina
9134,142,1,1,2024-05-21 08:00:00,2024-05-21 08:37:00,37,Não Planejada,Mecânica,Parada não planejada por mecânica
9135,142,1,2,2024-05-21 14:00:00,2024-05-21 14:44:00,44,Planejada,Setup,Setup de rotina
9136,142,1,2,2024-05-21 16:00:00,2024-05-21 16:41:00,41,Não Planejada,Mecânica,Parada não planejada por mecânica
9137,142,1,3,2024-05-21 22:00:00,2024-05-21 22:37:00,37,Planejada,Setup,Setup de rotina
9138,142,1,3,2024-05-22 00:00:00,2024-05-22 00:42:00,42,Não Planejada,Elétrica,Parada não planejada por elétrica
9139,142,2,1,2024-05-21 06:00:00,2024-05-21 06:49:00,49,Planejada,Setup,Setup de rotina
9140,142,2,1,2024-05-21 08:00:00,2024-05-21 08:25:00,25,Não Planejada,Mecânica,Parada não planejada por mecânica
9141,142,2,2,2024-05-21 14:00:00,2024-05-21 14:41:00,41,Planejada,Limpeza,Limpeza de rotina
9142,142,2,2,2024-05-21 16:00:00,2024-05-21 16:51:00,51,Não Planejada,Mecânica,Parada não planejada por mecânica
9143,142,2,3,2024-05-21 22:00:00,2024-05-21 22:51:00,51,Planejada,Reunião,Reunião de rotina
9144,142,2,3,2024-05-22 00:00:00,2024-05-22 00:12:00,12,Não Planejada,Mecânica,Parada não planejada por mecânica
9145,142,3,1,2024-05-21 06:00:00,2024-05-21 06:57:00,57,Planejada,Setup,Setup de rotina
9146,142,3,1,2024-05-21 08:00:00,2024-05-21 08:57:00,57,Não Planejada,Mecânica,Parada não planejada por mecânica
9147,142,3,2,2024-05-21 14:00:00,2024-05-21 14:34:00,34,Planejada,Setup,Setup de rotina
9148,142,3,2,2024-05-21 16:00:00,2024-05-21 16:33:00,33,Não Planejada,Mecânica,Parada não planejada por mecânica
9149,142,3,3,2024-05-21 22:00:00,2024-05-21 22:42:00,42,Planejada,Setup,Setup de rotina
9150,142,3,3,2024-05-22 00:00:00,2024-05-22 00:36:00,36,Não Planejada,Mecânica,Parada não planejada por mecânica
9151,142,4,1,2024-05-21 06:00:00,2024-05-21 06:44:00,44,Planejada,Setup,Setup de rotina
9152,142,4,1,2024-05-21 08:00:00,2024-05-21 09:06:00,66,Não Planejada,Elétrica,Parada não planejada por elétrica
9153,142,4,2,2024-05-21 14:00:00,2024-05-21 14:58:00,58,Planejada,Setup,Setup de rotina
9154,142,4,2,2024-05-21 16:00:00,2024-05-21 17:13:00,73,Não Planejada,Elétrica,Parada não planejada por elétrica
9155,142,4,3,2024-05-21 22:00:00,2024-05-21 22:46:00,46,Planejada,Reunião,Reunião de rotina
9156,142,4,3,2024-05-22 00:00:00,2024-05-22 00:31:00,31,Não Planejada,Falta Material,Parada não planejada por falta material
9157,142,5,1,2024-05-21 06:00:00,2024-05-21 06:57:00,57,Planejada,Limpeza,Limpeza de rotina
9158,142,5,1,2024-05-21 08:00:00,2024-05-21 08:12:00,12,Não Planejada,Falta Material,Parada não planejada por falta material
9159,142,5,2,2024-05-21 14:00:00,2024-05-21 14:45:00,45,Planejada,Setup,Setup de rotina
9160,142,5,2,2024-05-21 16:00:00,2024-05-21 16:31:00,31,Não Planejada,Mecânica,Parada não planejada por mecânica
9161,142,5,3,2024-05-21 22:00:00,2024-05-21 22:52:00,52,Planejada,Setup,Setup de rotina
9162,142,5,3,2024-05-22 00:00:00,2024-05-22 00:18:00,18,Não Planejada,Elétrica,Parada não planejada por elétrica
9163,142,6,1,2024-05-21 06:00:00,2024-05-21 06:53:00,53,Planejada,Limpeza,Limpeza de rotina
9164,142,6,1,2024-05-21 08:00:00,2024-05-21 08:33:00,33,Não Planejada,Mecânica,Parada não planejada por mecânica
9165,142,6,2,2024-05-21 14:00:00,2024-05-21 14:50:00,50,Planejada,Setup,Setup de rotina
9166,142,6,2,2024-05-21 16:00:00,2024-05-21 16:08:00,8,Não Planejada,Elétrica,Parada não planejada por elétrica
9167,142,6,3,2024-05-21 22:00:00,2024-05-21 22:57:00,57,Planejada,Setup,Setup de rotina
9168,142,6,3,2024-05-22 00:00:00,2024-05-22 00:55:00,55,Não Planejada,Mecânica,Parada não planejada por mecânica
9169,142,7,1,2024-05-21 06:00:00,2024-05-21 06:33:00,33,Planejada,Setup,Setup de rotina
9170,142,7,1,2024-05-21 08:00:00,2024-05-21 08:51:00,51,Não Planejada,Falta Material,Parada não planejada por falta material
9171,142,7,2,2024-05-21 14:00:00,2024-05-21 14:37:00,37,Planejada,Setup,Setup de rotina
9172,142,7,2,2024-05-21 16:00:00,2024-05-21 16:17:00,17,Não Planejada,Mecânica,Parada não planejada por mecânica
9173,142,7,3,2024-05-21 22:00:00,2024-05-21 22:41:00,41,Planejada,Setup,Setup de rotina
9174,142,7,3,2024-05-22 00:00:00,2024-05-22 00:37:00,37,Não Planejada,Mecânica,Parada não planejada por mecânica
9175,142,8,1,2024-05-21 06:00:00,2024-05-21 06:48:00,48,Planejada,Setup,Setup de rotina
9176,142,8,1,2024-05-21 08:00:00,2024-05-21 08:24:00,24,Não Planejada,Mecânica,Parada não planejada por mecânica
9177,142,8,2,2024-05-21 14:00:00,2024-05-21 14:43:00,43,Planejada,Setup,Setup de rotina
9178,142,8,2,2024-05-21 16:00:00,2024-05-21 16:16:00,16,Não Planejada,Mecânica,Parada não planejada por mecânica
9179,142,8,3,2024-05-21 22:00:00,2024-05-21 22:52:00,52,Planejada,Setup,Setup de rotina
9180,142,8,3,2024-05-22 00:00:00,2024-05-22 00:09:00,9,Não Planejada,Mecânica,Parada não planejada por mecânica
9181,142,9,1,2024-05-21 06:00:00,2024-05-21 06:47:00,47,Planejada,Limpeza,Limpeza de rotina
9182,142,9,1,2024-05-21 08:00:00,2024-05-21 08:56:00,56,Não Planejada,Mecânica,Parada não planejada por mecânica
9183,142,9,2,2024-05-21 14:00:00,2024-05-21 14:36:00,36,Planejada,Setup,Setup de rotina
9184,142,9,2,2024-05-21 16:00:00,2024-05-21 16:31:00,31,Não Planejada,Falta Material,Parada não planejada por falta material
9185,142,9,3,2024-05-21 22:00:00,2024-05-21 22:50:00,50,Planejada,Setup,Setup de rotina
9186,142,9,3,2024-05-22 00:00:00,2024-05-22 00:52:00,52,Não Planejada,Mecânica,Parada não planejada por mecânica
9187,142,10,1,2024-05-21 06:00:00,2024-05-21 06:46:00,46,Planejada,Setup,Setup de rotina
9188,142,10,1,2024-05-21 08:00:00,2024-05-21 09:03:00,63,Não Planejada,Falta Material,Parada não planejada por falta material
9189,142,10,2,2024-05-21 14:00:00,2024-05-21 14:45:00,45,Planejada,Limpeza,Limpeza de rotina
9190,142,10,2,2024-05-21 16:00:00,2024-05-21 17:35:00,95,Não Planejada,Elétrica,Parada não planejada por elétrica
9191,142,10,3,2024-05-21 22:00:00,2024-05-21 22:56:00,56,Planejada,Limpeza,Limpeza de rotina
9192,142,10,3,2024-05-22 00:00:00,2024-05-22 00:39:00,39,Não Planejada,Elétrica,Parada não planejada por elétrica
9193,142,11,1,2024-05-21 06:00:00,2024-05-21 06:41:00,41,Planejada,Reunião,Reunião de rotina
9194,142,11,1,2024-05-21 08:00:00,2024-05-21 08:19:00,19,Não Planejada,Mecânica,Parada não planejada por mecânica
9195,142,11,2,2024-05-21 14:00:00,2024-05-21 14:43:00,43,Planejada,Limpeza,Limpeza de rotina
9196,142,11,2,2024-05-21 16:00:00,2024-05-21 16:54:00,54,Não Planejada,Mecânica,Parada não planejada por mecânica
9197,142,11,3,2024-05-21 22:00:00,2024-05-21 22:35:00,35,Planejada,Setup,Setup de rotina
9198,142,11,3,2024-05-22 00:00:00,2024-05-22 00:54:00,54,Não Planejada,Mecânica,Parada não planejada por mecânica
9199,142,12,1,2024-05-21 06:00:00,2024-05-21 06:40:00,40,Planejada,Limpeza,Limpeza de rotina
9200,142,12,1,2024-05-21 08:00:00,2024-05-21 08:07:00,7,Não Planejada,Elétrica,Parada não planejada por elétrica
9201,142,12,2,2024-05-21 14:00:00,2024-05-21 14:42:00,42,Planejada,Setup,Setup de rotina
9202,142,12,2,2024-05-21 16:00:00,2024-05-21 16:56:00,56,Não Planejada,Elétrica,Parada não planejada por elétrica
9203,142,12,3,2024-05-21 22:00:00,2024-05-21 22:57:00,57,Planejada,Limpeza,Limpeza de rotina
9204,142,12,3,2024-05-22 00:00:00,2024-05-22 00:20:00,20,Não Planejada,Elétrica,Parada não planejada por elétrica
9205,143,1,1,2024-05-22 06:00:00,2024-05-22 06:54:00,54,Planejada,Setup,Setup de rotina
9206,143,1,1,2024-05-22 08:00:00,2024-05-22 08:56:00,56,Não Planejada,Mecânica,Parada não planejada por mecânica
9207,143,1,2,2024-05-22 14:00:00,2024-05-22 14:43:00,43,Planejada,Setup,Setup de rotina
9208,143,1,2,2024-05-22 16:00:00,2024-05-22 16:42:00,42,Não Planejada,Mecânica,Parada não planejada por mecânica
9209,143,1,3,2024-05-22 22:00:00,2024-05-22 22:42:00,42,Planejada,Limpeza,Limpeza de rotina
9210,143,1,3,2024-05-23 00:00:00,2024-05-23 00:47:00,47,Não Planejada,Elétrica,Parada não planejada por elétrica
9211,143,2,1,2024-05-22 06:00:00,2024-05-22 06:47:00,47,Planejada,Limpeza,Limpeza de rotina
9212,143,2,1,2024-05-22 08:00:00,2024-05-22 08:30:00,30,Não Planejada,Mecânica,Parada não planejada por mecânica
9213,143,2,2,2024-05-22 14:00:00,2024-05-22 14:51:00,51,Planejada,Limpeza,Limpeza de rotina
9214,143,2,2,2024-05-22 16:00:00,2024-05-22 16:40:00,40,Não Planejada,Mecânica,Parada não planejada por mecânica
9215,143,2,3,2024-05-22 22:00:00,2024-05-22 22:46:00,46,Planejada,Reunião,Reunião de rotina
9216,143,2,3,2024-05-23 00:00:00,2024-05-23 00:54:00,54,Não Planejada,Mecânica,Parada não planejada por mecânica
9217,143,3,1,2024-05-22 06:00:00,2024-05-22 06:55:00,55,Planejada,Limpeza,Limpeza de rotina
9218,143,3,1,2024-05-22 08:00:00,2024-05-22 09:40:00,100,Não Planejada,Elétrica,Parada não planejada por elétrica
9219,143,3,2,2024-05-22 14:00:00,2024-05-22 14:37:00,37,Planejada,Reunião,Reunião de rotina
9220,143,3,2,2024-05-22 16:00:00,2024-05-22 17:12:00,72,Não Planejada,Mecânica,Parada não planejada por mecânica
9221,143,3,3,2024-05-22 22:00:00,2024-05-22 22:55:00,55,Planejada,Setup,Setup de rotina
9222,143,3,3,2024-05-23 00:00:00,2024-05-23 00:54:00,54,Não Planejada,Mecânica,Parada não planejada por mecânica
9223,143,4,1,2024-05-22 06:00:00,2024-05-22 06:56:00,56,Planejada,Setup,Setup de rotina
9224,143,4,1,2024-05-22 08:00:00,2024-05-22 09:02:00,62,Não Planejada,Elétrica,Parada não planejada por elétrica
9225,143,4,2,2024-05-22 14:00:00,2024-05-22 14:49:00,49,Planejada,Reunião,Reunião de rotina
9226,143,4,2,2024-05-22 16:00:00,2024-05-22 16:44:00,44,Não Planejada,Mecânica,Parada não planejada por mecânica
9227,143,4,3,2024-05-22 22:00:00,2024-05-22 22:45:00,45,Planejada,Setup,Setup de rotina
9228,143,4,3,2024-05-23 00:00:00,2024-05-23 00:44:00,44,Não Planejada,Falta Material,Parada não planejada por falta material
9229,143,5,1,2024-05-22 06:00:00,2024-05-22 07:00:00,60,Planejada,Setup,Setup de rotina
9230,143,5,1,2024-05-22 08:00:00,2024-05-22 08:52:00,52,Não Planejada,Elétrica,Parada não planejada por elétrica
9231,143,5,2,2024-05-22 14:00:00,2024-05-22 14:37:00,37,Planejada,Limpeza,Limpeza de rotina
9232,143,5,2,2024-05-22 16:00:00,2024-05-22 16:35:00,35,Não Planejada,Falta Material,Parada não planejada por falta material
9233,143,5,3,2024-05-22 22:00:00,2024-05-22 22:40:00,40,Planejada,Setup,Setup de rotina
9234,143,5,3,2024-05-23 00:00:00,2024-05-23 00:43:00,43,Não Planejada,Mecânica,Parada não planejada por mecânica
9235,143,6,1,2024-05-22 06:00:00,2024-05-22 06:53:00,53,Planejada,Setup,Setup de rotina
9236,143,6,1,2024-05-22 08:00:00,2024-05-22 08:45:00,45,Não Planejada,Mecânica,Parada não planejada por mecânica
9237,143,6,2,2024-05-22 14:00:00,2024-05-22 14:52:00,52,Planejada,Setup,Setup de rotina
9238,143,6,2,2024-05-22 16:00:00,2024-05-22 16:18:00,18,Não Planejada,Mecânica,Parada não planejada por mecânica
9239,143,6,3,2024-05-22 22:00:00,2024-05-22 22:34:00,34,Planejada,Limpeza,Limpeza de rotina
9240,143,6,3,2024-05-23 00:00:00,2024-05-23 00:15:00,15,Não Planejada,Elétrica,Parada não planejada por elétrica
9241,143,7,1,2024-05-22 06:00:00,2024-05-22 06:36:00,36,Planejada,Limpeza,Limpeza de rotina
9242,143,7,1,2024-05-22 08:00:00,2024-05-22 08:47:00,47,Não Planejada,Mecânica,Parada não planejada por mecânica
9243,143,7,2,2024-05-22 14:00:00,2024-05-22 14:49:00,49,Planejada,Setup,Setup de rotina
9244,143,7,2,2024-05-22 16:00:00,2024-05-22 16:57:00,57,Não Planejada,Falta Material,Parada não planejada por falta material
9245,143,7,3,2024-05-22 22:00:00,2024-05-22 22:34:00,34,Planejada,Limpeza,Limpeza de rotina
9246,143,7,3,2024-05-23 00:00:00,2024-05-23 00:42:00,42,Não Planejada,Falta Material,Parada não planejada por falta material
9247,143,8,1,2024-05-22 06:00:00,2024-05-22 06:43:00,43,Planejada,Reunião,Reunião de rotina
9248,143,8,1,2024-05-22 08:00:00,2024-05-22 08:14:00,14,Não Planejada,Falta Material,Parada não planejada por falta material
9249,143,8,2,2024-05-22 14:00:00,2024-05-22 14:39:00,39,Planejada,Setup,Setup de rotina
